token,token_type,token_id
ERF,gene,1248
ACSM6,gene,1249
GABRG1,gene,1250
CSRNP1,gene,1251
SPATA6L,gene,1252
TSPAN15,gene,1253
PCDHB7,gene,1254
LOX,gene,1255
FGL2,gene,1256
SYT7,gene,1257
GNAT3,gene,1258
CASP4,gene,1259
DR1,gene,1260
GNG12,gene,1261
IRF5,gene,1262
ZNF852,gene,1263
LSM10,gene,1264
NRM,gene,1265
TMEM30A,gene,1266
GAGE12H,gene,1267
IFIT2,gene,1268
PRM1,gene,1269
PEX19,gene,1270
ARPC4,gene,1271
C1QTNF2,gene,1272
ULK3,gene,1273
FBXO47,gene,1274
PPAN-P2RY11,gene,1275
VAX2,gene,1276
INSL3,gene,1277
SLC22A12,gene,1278
GPRC5A,gene,1279
MCM3AP,gene,1280
PGA3,gene,1281
PLAG1,gene,1282
APAF1,gene,1283
WASHC3,gene,1284
PCDHA7,gene,1285
NPIPA7,gene,1286
SLN,gene,1287
UPP2,gene,1288
HES1,gene,1289
LATS2,gene,1290
CD164L2,gene,1291
C5orf15,gene,1292
GRIN2A,gene,1293
NPHP1,gene,1294
OR8D4,gene,1295
MTHFD1,gene,1296
INPP5E,gene,1297
TP53INP1,gene,1298
C17orf113,gene,1299
CFAP299,gene,1300
MAEA,gene,1301
ATP10B,gene,1302
LONRF1,gene,1303
IGBP1C,gene,1304
PCED1B,gene,1305
KRTAP21-2,gene,1306
EGF,gene,1307
FDCSP,gene,1308
ZFPM1,gene,1309
PITPNB,gene,1310
SYP,gene,1311
RGP1,gene,1312
NEURL2,gene,1313
ACSM1,gene,1314
SESN3,gene,1315
ELMOD2,gene,1316
SLC2A6,gene,1317
METTL17,gene,1318
ASPA,gene,1319
GALC,gene,1320
SERBP1,gene,1321
KCNK9,gene,1322
AP5S1,gene,1323
RPS23,gene,1324
OTP,gene,1325
ALKBH5,gene,1326
MBNL3,gene,1327
TIGD5,gene,1328
OR2A1,gene,1329
PAGE5,gene,1330
RABIF,gene,1331
CHN1,gene,1332
CCDC74B,gene,1333
PDCD5,gene,1334
TMEM215,gene,1335
RXRA,gene,1336
SHCBP1,gene,1337
ANKRD40CL,gene,1338
JAZF1,gene,1339
NPAT,gene,1340
ANKUB1,gene,1341
LRRC53,gene,1342
NAPRT,gene,1343
RC3H1,gene,1344
TIGD1,gene,1345
SUGCT,gene,1346
RTN4RL2,gene,1347
MCM3,gene,1348
NXPH1,gene,1349
OR4D11,gene,1350
CPNE2,gene,1351
SPATA31D4,gene,1352
EEF1A1,gene,1353
MRTFB,gene,1354
LBP,gene,1355
NKIRAS1,gene,1356
PPP2R3C,gene,1357
ZCCHC9,gene,1358
MYH8,gene,1359
TBC1D15,gene,1360
SYNRG,gene,1361
PRRG2,gene,1362
PLCZ1,gene,1363
DKK3,gene,1364
RPS6KA2,gene,1365
IGSF23,gene,1366
PDXP,gene,1367
FUT1,gene,1368
NR2C2AP,gene,1369
OMA1,gene,1370
SPADH,gene,1371
TSTD3,gene,1372
OTUD7A,gene,1373
RFPL4A,gene,1374
CASP6,gene,1375
RPS6KL1,gene,1376
ZNF24,gene,1377
ZNF821,gene,1378
SVIP,gene,1379
SPINT3,gene,1380
HES4,gene,1381
GRK2,gene,1382
SH2D1B,gene,1383
LNX1,gene,1384
PDXDC1,gene,1385
MISP,gene,1386
MOG,gene,1387
SRSF2,gene,1388
LMTK3,gene,1389
KRT6A,gene,1390
IDS,gene,1391
LCA5L,gene,1392
TLL1,gene,1393
FAM9C,gene,1394
CYP26C1,gene,1395
KLF1,gene,1396
WNT7B,gene,1397
SEL1L3,gene,1398
DBH,gene,1399
APELA,gene,1400
CWC27,gene,1401
SQLE,gene,1402
TRIM32,gene,1403
DPYSL4,gene,1404
DPM1,gene,1405
DHDDS,gene,1406
ARPC1B,gene,1407
DNAH10,gene,1408
TDRD10,gene,1409
RAB19,gene,1410
TASOR,gene,1411
MAP3K7,gene,1412
NDUFA1,gene,1413
LHX1,gene,1414
SDR9C7,gene,1415
ACOX1,gene,1416
LGSN,gene,1417
EXD3,gene,1418
NOC3L,gene,1419
KCNN3,gene,1420
TNFSF9,gene,1421
SPDYA,gene,1422
C4B,gene,1423
GPC6,gene,1424
GFAP,gene,1425
OR1A1,gene,1426
METAP1D,gene,1427
AMPD3,gene,1428
ALDH4A1,gene,1429
TMEM220,gene,1430
AARS1,gene,1431
RHPN2,gene,1432
KPLCE,gene,1433
CIMIP2C,gene,1434
OR9A2,gene,1435
MOB2,gene,1436
TBCD,gene,1437
RESF1,gene,1438
SYT9,gene,1439
OR2W3,gene,1440
NOSTRIN,gene,1441
WNK3,gene,1442
MAGEC2,gene,1443
CCNI2,gene,1444
SMIM23,gene,1445
KIF5A,gene,1446
LY6E,gene,1447
TRIM66,gene,1448
MICU3,gene,1449
LARP1B,gene,1450
POTED,gene,1451
RAB12,gene,1452
IFNA4,gene,1453
TACC3,gene,1454
PLEKHA7,gene,1455
CST1,gene,1456
MAGI1,gene,1457
NCAN,gene,1458
HEXIM1,gene,1459
ZDHHC11B,gene,1460
NUP58,gene,1461
ZDHHC3,gene,1462
SMIM22,gene,1463
ZNF395,gene,1464
SLC23A2,gene,1465
TCEA2,gene,1466
PIN4,gene,1467
FNBP4,gene,1468
NHLRC4,gene,1469
RFPL3,gene,1470
DTYMK,gene,1471
AHSP,gene,1472
HMOX1,gene,1473
ARMH2,gene,1474
DGKA,gene,1475
ANXA9,gene,1476
FAM149B1,gene,1477
CLEC4C,gene,1478
RNF6,gene,1479
JAKMIP3,gene,1480
NUP133,gene,1481
RIC1,gene,1482
MOV10,gene,1483
TMEM9B,gene,1484
RSPH4A,gene,1485
SLK,gene,1486
ZFHX3,gene,1487
CWH43,gene,1488
SHFL,gene,1489
DAGLA,gene,1490
PGAM1,gene,1491
DLX4,gene,1492
EPB41,gene,1493
NT5C3B,gene,1494
SELENOH,gene,1495
BSG,gene,1496
CDK2AP1,gene,1497
AFF2,gene,1498
SEC23IP,gene,1499
GAL3ST2,gene,1500
SWT1,gene,1501
SMC2,gene,1502
CLEC1A,gene,1503
RPL37,gene,1504
TRIM55,gene,1505
KIFC2,gene,1506
ALG10B,gene,1507
DUSP8,gene,1508
ERVH48-1,gene,1509
SHE,gene,1510
GAP43,gene,1511
C1orf50,gene,1512
POC1B,gene,1513
ZNF100,gene,1514
HTR7,gene,1515
CCNO,gene,1516
UTP15,gene,1517
MS4A3,gene,1518
TYW1B,gene,1519
PRPF4B,gene,1520
NTPCR,gene,1521
MINDY4,gene,1522
TCERG1,gene,1523
PABPC1,gene,1524
PANX3,gene,1525
GP5,gene,1526
NKX1-1,gene,1527
NUDT4,gene,1528
PHF7,gene,1529
FGF19,gene,1530
OR2B2,gene,1531
UBE2L5,gene,1532
IRAG1,gene,1533
CAPN11,gene,1534
REPS1,gene,1535
TMEM62,gene,1536
PTGES3,gene,1537
IL1B,gene,1538
IL22,gene,1539
HIP1R,gene,1540
TRIM67,gene,1541
H2BC13,gene,1542
LAPTM4A,gene,1543
OR56A1,gene,1544
SFXN5,gene,1545
ATP12A,gene,1546
CRB3,gene,1547
CLIP3,gene,1548
MTTP,gene,1549
TAF11L10,gene,1550
ARID1A,gene,1551
CHMP4B,gene,1552
SMTN,gene,1553
BRD2,gene,1554
CFAP36,gene,1555
GPC3,gene,1556
OR13H1,gene,1557
CPT1C,gene,1558
LYSMD4,gene,1559
REG4,gene,1560
NBR1,gene,1561
ERI3,gene,1562
OR6F1,gene,1563
SLC46A1,gene,1564
APEH,gene,1565
CTNNBL1,gene,1566
ANHX,gene,1567
TTLL3,gene,1568
OR13C4,gene,1569
CREBBP,gene,1570
NMB,gene,1571
C22orf31,gene,1572
PFN1,gene,1573
H2AC13,gene,1574
BEX3,gene,1575
VPS26B,gene,1576
UBALD2,gene,1577
PLCL2,gene,1578
CLPTM1L,gene,1579
PATZ1,gene,1580
CCNDBP1,gene,1581
IL12RB2,gene,1582
TOX,gene,1583
WNT2,gene,1584
IL17RC,gene,1585
SEMA4A,gene,1586
YAP1,gene,1587
CDH16,gene,1588
RMND5B,gene,1589
ERBB3,gene,1590
TMEM147,gene,1591
KRT86,gene,1592
GARS1,gene,1593
CELF5,gene,1594
H3C10,gene,1595
STXBP4,gene,1596
LINC02210-CRHR1,gene,1597
REEP6,gene,1598
SYN3,gene,1599
DIPK1A,gene,1600
ALAS2,gene,1601
TMEM213,gene,1602
CYBC1,gene,1603
MIA3,gene,1604
USP22,gene,1605
PRG4,gene,1606
KIF24,gene,1607
GPR17,gene,1608
USP17L11,gene,1609
PTPRD,gene,1610
FIRRM,gene,1611
TCHHL1,gene,1612
MRTO4,gene,1613
C1orf141,gene,1614
C1orf122,gene,1615
PTPRN2,gene,1616
FAM90A7,gene,1617
KCNJ1,gene,1618
C1QTNF9,gene,1619
CSPG4,gene,1620
RHEB,gene,1621
ERICH5,gene,1622
CFAP47,gene,1623
C17orf99,gene,1624
DNAJB4,gene,1625
COL22A1,gene,1626
ZBED4,gene,1627
UTP23,gene,1628
ARF1,gene,1629
OR10G4,gene,1630
NEU2,gene,1631
SP7,gene,1632
SETD2,gene,1633
WDR20,gene,1634
ASCL3,gene,1635
GPATCH3,gene,1636
LMAN1L,gene,1637
COX6A2,gene,1638
TNFAIP1,gene,1639
C2CD3,gene,1640
ZNF428,gene,1641
ARMC12,gene,1642
ATP5MGL,gene,1643
TMEM265,gene,1644
HBA2,gene,1645
BEND5,gene,1646
ZNF510,gene,1647
ATP13A5,gene,1648
PTK7,gene,1649
ZHX1-C8orf76,gene,1650
TMEM140,gene,1651
SDR39U1,gene,1652
ZNF626,gene,1653
HPX,gene,1654
TEX50,gene,1655
DMAC2,gene,1656
QSER1,gene,1657
NFKBIL1,gene,1658
ACRBP,gene,1659
RBP1,gene,1660
TRAPPC12,gene,1661
CACNA1C,gene,1662
CD109,gene,1663
DERPC,gene,1664
LSM3,gene,1665
STAP1,gene,1666
MKRN1,gene,1667
TNNC2,gene,1668
GCNT7,gene,1669
BCO1,gene,1670
DNAJC1,gene,1671
HAGH,gene,1672
ZBTB7B,gene,1673
PREX2,gene,1674
TESK1,gene,1675
CD1C,gene,1676
ELOVL1,gene,1677
NUDCD2,gene,1678
SLC25A26,gene,1679
CCL19,gene,1680
TNPO2,gene,1681
EDDM3A,gene,1682
ZNF598,gene,1683
CALY,gene,1684
SLC2A11,gene,1685
ARF5,gene,1686
MARCHF8,gene,1687
XPC,gene,1688
HSPD1,gene,1689
HOXD11,gene,1690
MMP20,gene,1691
STAT3,gene,1692
RPL27,gene,1693
DLL1,gene,1694
MYO1A,gene,1695
TREM1,gene,1696
ZDHHC17,gene,1697
OR2AG1,gene,1698
ACAD10,gene,1699
APOA5,gene,1700
ZNF785,gene,1701
MBTD1,gene,1702
ANKRD33,gene,1703
TBC1D8B,gene,1704
MS4A13,gene,1705
RTL9,gene,1706
H4C5,gene,1707
THRSP,gene,1708
TMEM25,gene,1709
RIT2,gene,1710
CPLANE1,gene,1711
KRTAP5-2,gene,1712
ADAMTS12,gene,1713
EFCAB9,gene,1714
RWDD1,gene,1715
IL3RA,gene,1716
PTPN11,gene,1717
TP53I13,gene,1718
OTUD6A,gene,1719
SNAPIN,gene,1720
CAP1,gene,1721
TCL1A,gene,1722
CFAP99,gene,1723
WDR5,gene,1724
PAIP2B,gene,1725
LCE6A,gene,1726
RBX1,gene,1727
TMEM14A,gene,1728
HIGD2A,gene,1729
PPP1R36,gene,1730
IFT88,gene,1731
INHA,gene,1732
UBXN7,gene,1733
SUMO3,gene,1734
SLC35D3,gene,1735
CWF19L2,gene,1736
GOLGA6L24,gene,1737
POLR3K,gene,1738
IFI6,gene,1739
BAP1,gene,1740
LRRC1,gene,1741
CCDC85C,gene,1742
BORCS8-MEF2B,gene,1743
PLA2G3,gene,1744
GPLD1,gene,1745
NLRC5,gene,1746
CHRM4,gene,1747
KIAA1143,gene,1748
ESR2,gene,1749
CX3CL1,gene,1750
MOSPD3,gene,1751
TOPBP1,gene,1752
RREB1,gene,1753
H2AC14,gene,1754
RHOD,gene,1755
HLA-DQA1,gene,1756
TLR6,gene,1757
BLVRB,gene,1758
MMP7,gene,1759
MTRFR,gene,1760
ZNF577,gene,1761
HPCAL4,gene,1762
DPH3,gene,1763
C1orf210,gene,1764
RNF180,gene,1765
MLNR,gene,1766
KCNK18,gene,1767
DNTTIP2,gene,1768
BATF3,gene,1769
JHY,gene,1770
STAG2,gene,1771
KRT33B,gene,1772
ALDH1B1,gene,1773
GMPR2,gene,1774
P3H4,gene,1775
ZNF569,gene,1776
OR2F2,gene,1777
NUDT22,gene,1778
KRT82,gene,1779
CLDN16,gene,1780
KRTAP4-6,gene,1781
LALBA,gene,1782
ZNF764,gene,1783
DISP1,gene,1784
POMGNT1,gene,1785
SCYGR7,gene,1786
PBXIP1,gene,1787
RBM33,gene,1788
XRCC3,gene,1789
GRN,gene,1790
CDH4,gene,1791
SUPV3L1,gene,1792
C16orf74,gene,1793
SDCCAG8,gene,1794
ASIC3,gene,1795
MTARC1,gene,1796
CPLX4,gene,1797
CASP14,gene,1798
ATG3,gene,1799
CCDC126,gene,1800
PPP3CA,gene,1801
PAX6,gene,1802
OCLN,gene,1803
POLE4,gene,1804
CTBP1,gene,1805
TRNT1,gene,1806
ZPR1,gene,1807
ZNF526,gene,1808
ANAPC11,gene,1809
TMEM106A,gene,1810
GGPS1,gene,1811
SAC3D1,gene,1812
IL24,gene,1813
TNFSF14,gene,1814
SCYGR2,gene,1815
COMMD3,gene,1816
CYP2J2,gene,1817
SLF2,gene,1818
GLYATL1,gene,1819
NCOA4,gene,1820
SWSAP1,gene,1821
MGAT4A,gene,1822
UBASH3A,gene,1823
CNMD,gene,1824
RASL11B,gene,1825
FTMT,gene,1826
TMEM63B,gene,1827
NEXMIF,gene,1828
USP5,gene,1829
OR5M8,gene,1830
FOLR3,gene,1831
PDZD9,gene,1832
SNTB2,gene,1833
ZNF723,gene,1834
CKMT1B,gene,1835
USP51,gene,1836
WDR64,gene,1837
ATP6V1B1,gene,1838
GLT1D1,gene,1839
LPO,gene,1840
FBXL2,gene,1841
VWDE,gene,1842
OR7C2,gene,1843
FHOD3,gene,1844
CST11,gene,1845
RELA,gene,1846
LRRC17,gene,1847
ZYG11B,gene,1848
SSX5,gene,1849
PHOX2A,gene,1850
NXT2,gene,1851
ADGRA1,gene,1852
MED24,gene,1853
TNKS,gene,1854
ZDHHC15,gene,1855
CCDC50,gene,1856
BMP2,gene,1857
PGA5,gene,1858
DDX51,gene,1859
OR6C65,gene,1860
HAND2,gene,1861
SOHLH2,gene,1862
MEX3D,gene,1863
OR14A2,gene,1864
SCART1,gene,1865
RUFY2,gene,1866
SPNS2,gene,1867
CATSPERE,gene,1868
H4C8,gene,1869
CENPC,gene,1870
SERPING1,gene,1871
PNMA1,gene,1872
PLCE1,gene,1873
FAM149A,gene,1874
FAM216A,gene,1875
CYP4V2,gene,1876
ATP6V0B,gene,1877
ZNF556,gene,1878
NIPSNAP2,gene,1879
EPB42,gene,1880
NOL10,gene,1881
CACFD1,gene,1882
KCNQ2,gene,1883
RAPGEF2,gene,1884
DYNC1LI1,gene,1885
PRKCQ,gene,1886
PIGP,gene,1887
KLRC3,gene,1888
CCDC86,gene,1889
OR52E6,gene,1890
LRRC74A,gene,1891
TYW5,gene,1892
CHD9,gene,1893
UBP1,gene,1894
CALCA,gene,1895
TRAK1,gene,1896
BIN3,gene,1897
FAM72B,gene,1898
MMADHC,gene,1899
RSPRY1,gene,1900
TAOK1,gene,1901
MRPS26,gene,1902
ATG12,gene,1903
UNG,gene,1904
NEDD4L,gene,1905
EXOC1,gene,1906
RPL36A,gene,1907
PRPF40B,gene,1908
UBQLN4,gene,1909
GATB,gene,1910
ARHGAP4,gene,1911
SURF4,gene,1912
ELAVL3,gene,1913
PDE8B,gene,1914
CC2D1A,gene,1915
DAZL,gene,1916
TLE1,gene,1917
DUSP21,gene,1918
IFNAR1,gene,1919
TMEM121B,gene,1920
ERC1,gene,1921
TEAD3,gene,1922
BICC1,gene,1923
TLCD2,gene,1924
LYPD2,gene,1925
PRR15L,gene,1926
SUV39H1,gene,1927
MIDEAS,gene,1928
CNPY4,gene,1929
ANAPC4,gene,1930
LACRT,gene,1931
DCLK1,gene,1932
PPA1,gene,1933
MCRIP2,gene,1934
MFSD8,gene,1935
ENPP6,gene,1936
ANKLE2,gene,1937
TRARG1,gene,1938
RGS22,gene,1939
TMPRSS7,gene,1940
GABRA2,gene,1941
SLC25A45,gene,1942
LRWD1,gene,1943
IFITM1,gene,1944
RNF166,gene,1945
METAP2,gene,1946
ZSWIM4,gene,1947
LYPLA2,gene,1948
LAMA4,gene,1949
PEBP1,gene,1950
ATRNL1,gene,1951
PEAR1,gene,1952
PRDM11,gene,1953
CNIH4,gene,1954
IFNA17,gene,1955
TMEM132C,gene,1956
P4HA2,gene,1957
ARL5C,gene,1958
PLCB4,gene,1959
NFKBIB,gene,1960
UBAP2L,gene,1961
MIGA1,gene,1962
BMAL2,gene,1963
SLC2A4,gene,1964
PTPRN,gene,1965
CYP4F3,gene,1966
BCAS4,gene,1967
CD96,gene,1968
TBC1D22B,gene,1969
ADGRG1,gene,1970
SLC16A11,gene,1971
SUN3,gene,1972
SLC25A46,gene,1973
MAML2,gene,1974
H2AC12,gene,1975
SUDS3,gene,1976
HPD,gene,1977
GRAP,gene,1978
MAFB,gene,1979
MYCT1,gene,1980
UPK1A,gene,1981
FGD2,gene,1982
MBOAT2,gene,1983
MRPS2,gene,1984
ARPC2,gene,1985
MXRA8,gene,1986
CNTD1,gene,1987
DUOXA2,gene,1988
ZNF230,gene,1989
KLRC4,gene,1990
TTC16,gene,1991
ZNF33B,gene,1992
AP2S1,gene,1993
CD160,gene,1994
COL16A1,gene,1995
GBP3,gene,1996
NR4A2,gene,1997
ESYT2,gene,1998
RABGAP1L,gene,1999
ACOT7,gene,2000
TLR10,gene,2001
FAM120A,gene,2002
ETNK1,gene,2003
TEX9,gene,2004
BRD4,gene,2005
IGFBP3,gene,2006
RNFT1,gene,2007
PXDN,gene,2008
CDH2,gene,2009
PCDHGA2,gene,2010
OR8B2,gene,2011
FBXO10,gene,2012
OR5AS1,gene,2013
PMF1-BGLAP,gene,2014
TRAPPC2,gene,2015
NRP1,gene,2016
ADPRS,gene,2017
HECTD2,gene,2018
KRT18,gene,2019
NDST1,gene,2020
RASSF3,gene,2021
USP45,gene,2022
NR4A3,gene,2023
TOR1A,gene,2024
AMBRA1,gene,2025
DDX54,gene,2026
AK4P3,gene,2027
C11orf68,gene,2028
CHI3L1,gene,2029
C1GALT1,gene,2030
KCNMB4,gene,2031
WNT4,gene,2032
LIPT2,gene,2033
TMEM218,gene,2034
CLEC2B,gene,2035
PVRIG,gene,2036
ACIN1,gene,2037
MYB,gene,2038
CXorf49B,gene,2039
TIAM1,gene,2040
UGDH,gene,2041
SPACA9,gene,2042
PABPC3,gene,2043
TMEM244,gene,2044
B4GALNT2,gene,2045
KRTAP19-1,gene,2046
SLC22A17,gene,2047
CTPS1,gene,2048
ZNF343,gene,2049
IL37,gene,2050
ABCF3,gene,2051
CLDN22,gene,2052
ZNF480,gene,2053
LSM8,gene,2054
B4GALNT4,gene,2055
HTR1A,gene,2056
OR8H1,gene,2057
KREMEN1,gene,2058
COASY,gene,2059
TPM3,gene,2060
TMEM18,gene,2061
EHHADH,gene,2062
CYP11B2,gene,2063
NEDD9,gene,2064
FAM78A,gene,2065
LGALS12,gene,2066
MAF,gene,2067
SLAMF8,gene,2068
C2orf15,gene,2069
TOE1,gene,2070
PPP2R5C,gene,2071
SAFB2,gene,2072
C6orf132,gene,2073
EIF2S2,gene,2074
CTPS2,gene,2075
XAF1,gene,2076
REX1BD,gene,2077
DEFB116,gene,2078
EXOC6B,gene,2079
H3-5,gene,2080
AAMDC,gene,2081
TST,gene,2082
H2AZ1,gene,2083
MYO1H,gene,2084
PLCB3,gene,2085
LTBP3,gene,2086
PMS2,gene,2087
TMEM70,gene,2088
SYNM,gene,2089
DRC3,gene,2090
SERPINE2,gene,2091
IFNGR1,gene,2092
TMED10,gene,2093
UGT2B7,gene,2094
AGFG1,gene,2095
SPOUT1,gene,2096
EEF2KMT,gene,2097
SLC10A7,gene,2098
TP63,gene,2099
AFG2B,gene,2100
TPD52L2,gene,2101
FABP5,gene,2102
PPP2R5E,gene,2103
APOO,gene,2104
BCAS3,gene,2105
GNRH2,gene,2106
CFAP92,gene,2107
TCEA3,gene,2108
TAF13,gene,2109
TMC5,gene,2110
CYP7A1,gene,2111
ZNF415,gene,2112
SMUG1,gene,2113
PASD1,gene,2114
RNF114,gene,2115
ELOVL2,gene,2116
NDUFAF7,gene,2117
TMEM40,gene,2118
RFLNA,gene,2119
LRP4,gene,2120
FCRL6,gene,2121
PNPT1,gene,2122
C3orf20,gene,2123
RGS20,gene,2124
HELB,gene,2125
SIRT3,gene,2126
UGT2A1,gene,2127
DUSP12,gene,2128
ADAM28,gene,2129
DUS1L,gene,2130
TAOK3,gene,2131
FTL,gene,2132
TBL1Y,gene,2133
APOL3,gene,2134
IL22RA1,gene,2135
WDR46,gene,2136
H1-2,gene,2137
PEMT,gene,2138
FAM222A,gene,2139
ADGRE2,gene,2140
MYBPH,gene,2141
MMGT1,gene,2142
CD79B,gene,2143
PPIL3,gene,2144
SAG,gene,2145
SIX5,gene,2146
MRC2,gene,2147
DHX34,gene,2148
HIC1,gene,2149
TXN,gene,2150
EIF4ENIF1,gene,2151
NANOS2,gene,2152
H2AL3,gene,2153
C19orf25,gene,2154
ACSF2,gene,2155
NKX2-6,gene,2156
PDIA2,gene,2157
RPUSD4,gene,2158
DCX,gene,2159
C1orf162,gene,2160
DHRS2,gene,2161
HROB,gene,2162
FGB,gene,2163
PTMA,gene,2164
STEAP4,gene,2165
HPCA,gene,2166
OBP2A,gene,2167
DTX4,gene,2168
USP17L5,gene,2169
PCDHGC3,gene,2170
KRBOX4,gene,2171
TMEM151A,gene,2172
C1D,gene,2173
GLI1,gene,2174
COMMD5,gene,2175
VSNL1,gene,2176
EIF3J,gene,2177
IFIT1,gene,2178
KCND3,gene,2179
GPR82,gene,2180
NDP,gene,2181
KRTAP3-3,gene,2182
OR10K1,gene,2183
PLXDC1,gene,2184
HCN1,gene,2185
COL17A1,gene,2186
SLC12A1,gene,2187
APBB2,gene,2188
MFSD9,gene,2189
GFRA2,gene,2190
PSMD9,gene,2191
CACNB2,gene,2192
ZNF431,gene,2193
OR11L1,gene,2194
ROCK1,gene,2195
LRFN3,gene,2196
NCSTN,gene,2197
DTX1,gene,2198
ZNF335,gene,2199
HOMER1,gene,2200
HCAR3,gene,2201
CACNA1E,gene,2202
CAVIN2,gene,2203
MCEMP1,gene,2204
TMC1,gene,2205
THAP9,gene,2206
ZNF786,gene,2207
CCDC158,gene,2208
PRR23A,gene,2209
BRSK1,gene,2210
NLRP14,gene,2211
TAF11L7,gene,2212
KRT76,gene,2213
LPCAT3,gene,2214
MSR1,gene,2215
FGF8,gene,2216
COX6A1,gene,2217
ARHGEF28,gene,2218
PROSER1,gene,2219
ZZEF1,gene,2220
DNAI3,gene,2221
SASH3,gene,2222
PHKA1,gene,2223
VASH1,gene,2224
CYSTM1,gene,2225
ARHGDIG,gene,2226
SFT2D3,gene,2227
IRS4,gene,2228
SLC2A3,gene,2229
SYNGR4,gene,2230
GCSH,gene,2231
RHEX,gene,2232
IFI27L2,gene,2233
NAGLU,gene,2234
ZNF234,gene,2235
GFRA1,gene,2236
FFAR4,gene,2237
ZNF473,gene,2238
MAGEA1,gene,2239
KRT26,gene,2240
UBA2,gene,2241
ZBTB41,gene,2242
SIGLEC12,gene,2243
C1QTNF5,gene,2244
GPRC5C,gene,2245
TEX264,gene,2246
ABHD2,gene,2247
CEP290,gene,2248
POLR1G,gene,2249
UBE2Q2,gene,2250
FER1L6,gene,2251
EDEM3,gene,2252
ZBTB16,gene,2253
DGLUCY,gene,2254
STX4,gene,2255
TMEM130,gene,2256
TFDP1,gene,2257
BARHL2,gene,2258
UPK3BL1,gene,2259
LGALS2,gene,2260
PLA2G2E,gene,2261
KTI12,gene,2262
CHAT,gene,2263
MMP24,gene,2264
SLC25A6,gene,2265
KCNA5,gene,2266
NOL12,gene,2267
TMEM174,gene,2268
ARL17A,gene,2269
VMO1,gene,2270
DDHD1,gene,2271
SERPINI1,gene,2272
SIGLEC9,gene,2273
SRCIN1,gene,2274
TLL2,gene,2275
ASPSCR1,gene,2276
PCDHB2,gene,2277
CYBRD1,gene,2278
MMP15,gene,2279
PRPF38B,gene,2280
SLC4A10,gene,2281
ZNF862,gene,2282
H4C9,gene,2283
RBM22,gene,2284
GALT,gene,2285
HRH3,gene,2286
SRRM4,gene,2287
H3Y2,gene,2288
SCD,gene,2289
PAQR9,gene,2290
MLH3,gene,2291
SLC35C1,gene,2292
GPSM3,gene,2293
OR2K2,gene,2294
URGCP,gene,2295
STOM,gene,2296
CTNNAL1,gene,2297
SNUPN,gene,2298
TMEM72,gene,2299
SPOP,gene,2300
XAGE1A,gene,2301
FXYD5,gene,2302
ZNF396,gene,2303
KRTAP10-6,gene,2304
DMXL1,gene,2305
C1orf35,gene,2306
NR5A1,gene,2307
PTPN6,gene,2308
RCOR1,gene,2309
ABR,gene,2310
RMDN1,gene,2311
NFAM1,gene,2312
EFR3B,gene,2313
OR7A5,gene,2314
EMID1,gene,2315
CRAT,gene,2316
OR8S1,gene,2317
SMAD9,gene,2318
CLEC2A,gene,2319
CELSR3,gene,2320
OR2T5,gene,2321
KRTAP10-4,gene,2322
SLC26A8,gene,2323
GCH1,gene,2324
AKAP14,gene,2325
PRR5L,gene,2326
TNFRSF21,gene,2327
HOXB4,gene,2328
UBAP2,gene,2329
CHRNA4,gene,2330
BPIFB2,gene,2331
ABI3,gene,2332
DCLRE1A,gene,2333
MRPS9,gene,2334
VPS29,gene,2335
MYO9B,gene,2336
GOLGA5,gene,2337
ZNF354C,gene,2338
ZNF606,gene,2339
SDF2L1,gene,2340
HSPB9,gene,2341
PLOD1,gene,2342
VPS37A,gene,2343
TTBK2,gene,2344
ZNF8,gene,2345
TTC36,gene,2346
CSNK1E,gene,2347
TCP11X2,gene,2348
BTG3,gene,2349
HOXA1,gene,2350
NEUROG3,gene,2351
OSBPL1A,gene,2352
CDK13,gene,2353
ZNF513,gene,2354
GNG3,gene,2355
ANGPT4,gene,2356
NCOA5,gene,2357
MT-ND4L,gene,2358
FAM229B,gene,2359
LHFPL5,gene,2360
CD80,gene,2361
OR2T34,gene,2362
FBLN5,gene,2363
ACYP1,gene,2364
PCLO,gene,2365
OR4D2,gene,2366
PVALB,gene,2367
C8orf89,gene,2368
ZNF200,gene,2369
C5orf63,gene,2370
GPC5,gene,2371
TMEM170B,gene,2372
RYR2,gene,2373
SLC6A15,gene,2374
HSD17B2,gene,2375
EVA1A,gene,2376
DNAH9,gene,2377
PGS1,gene,2378
DHX57,gene,2379
SENP5,gene,2380
DEPDC1B,gene,2381
PEBP4,gene,2382
GPR156,gene,2383
DNAH11,gene,2384
AP3M2,gene,2385
KLF3,gene,2386
BEST1,gene,2387
RAB11A,gene,2388
PRKCZ,gene,2389
REG3A,gene,2390
OR12D3,gene,2391
C20orf202,gene,2392
CIMAP1D,gene,2393
KCTD14,gene,2394
GGT7,gene,2395
IFNA5,gene,2396
CBX6,gene,2397
ANKRD13C,gene,2398
AP4S1,gene,2399
ZNF202,gene,2400
SLC31A2,gene,2401
ZNF721,gene,2402
NTMT1,gene,2403
HMCES,gene,2404
NOL3,gene,2405
C1orf216,gene,2406
FRYL,gene,2407
MKRN3,gene,2408
OPRPN,gene,2409
LHX2,gene,2410
NGB,gene,2411
GRHL3,gene,2412
MRPL9,gene,2413
TRRAP,gene,2414
